LINE_SEG_NBR,MILEPOST_START,MILEPOST_END,TRACK_SDTK_NBR,TEST_DT,GEO_CAR_NME
3,408.00132,409.00000,2,07Dec2010,GEO105
3,407.00303,408.00000,2,07Dec2010,GEO105
3,406.00132,407.00000,2,07Dec2010,GEO105
3,405.00132,406.00000,2,07Dec2010,GEO105
3,404.00132,405.00000,2,07Dec2010,GEO105
3,403.80040,404.00000,2,07Dec2010,GEO105
3,388.00132,388.90034,2,07Dec2010,GEO105
3,387.00132,388.00000,2,07Dec2010,GEO105
3,386.14337,387.00000,2,07Dec2010,GEO105
3,385.01041,386.00000,2,07Dec2010,GEO105
3,384.00000,385.00000,2,07Dec2010,GEO105
3,383.00132,384.00000,2,07Dec2010,GEO105
3,382.00132,383.00000,2,07Dec2010,GEO105
3,381.00132,382.00000,2,07Dec2010,GEO105
3,380.00132,381.00000,2,07Dec2010,GEO105
3,379.01496,380.00000,2,07Dec2010,GEO105
3,378.00132,379.00000,2,07Dec2010,GEO105
3,377.00000,378.00000,2,07Dec2010,GEO105
3,376.00132,377.00000,2,07Dec2010,GEO105
3,375.00151,376.00000,2,07Dec2010,GEO105
3,374.00965,375.00000,2,07Dec2010,GEO105
3,373.00000,374.00000,2,07Dec2010,GEO105
3,372.00189,373.00000,2,07Dec2010,GEO105
3,371.01401,372.00000,2,07Dec2010,GEO105
3,370.01742,371.00000,2,07Dec2010,GEO105
3,369.00000,370.00000,2,07Dec2010,GEO105
3,368.00000,369.00000,2,07Dec2010,GEO105
3,367.00946,368.00000,2,07Dec2010,GEO105
3,366.00000,367.00000,2,07Dec2010,GEO105
3,365.00056,366.00000,2,07Dec2010,GEO105
3,364.00000,365.00000,2,07Dec2010,GEO105
3,363.00000,364.00000,2,07Dec2010,GEO105
3,362.00000,363.00000,2,07Dec2010,GEO105
3,361.00132,362.00000,2,07Dec2010,GEO105
3,360.00132,361.00000,2,07Dec2010,GEO105
3,359.00132,360.00000,2,07Dec2010,GEO105
3,358.00132,359.00000,2,07Dec2010,GEO105
3,357.00132,358.00000,2,07Dec2010,GEO105
3,356.00000,357.00000,2,07Dec2010,GEO105
3,355.00075,356.00000,2,07Dec2010,GEO105
3,354.00000,355.00000,2,07Dec2010,GEO105
3,353.00662,354.00000,2,07Dec2010,GEO105
3,352.00000,353.00000,2,07Dec2010,GEO105
3,351.00000,352.00000,2,07Dec2010,GEO105
3,350.00246,351.00000,2,07Dec2010,GEO105
3,349.01810,350.00000,2,07Dec2010,GEO105
3,348.02094,349.00000,2,07Dec2010,GEO105
3,347.00000,348.00000,2,07Dec2010,GEO105
3,346.00000,347.00000,2,07Dec2010,GEO105
3,345.01325,346.00000,2,07Dec2010,GEO105
3,344.00132,345.00000,2,07Dec2010,GEO105
3,343.00132,344.00000,2,07Dec2010,GEO105
3,342.00000,343.00000,2,07Dec2010,GEO105
3,341.00132,342.00000,2,07Dec2010,GEO105
3,340.00000,341.00000,2,07Dec2010,GEO105
3,339.01287,340.00000,2,07Dec2010,GEO105
3,338.00000,339.00000,2,07Dec2010,GEO105
3,337.00606,338.00000,2,07Dec2010,GEO105
3,336.00132,337.00000,2,07Dec2010,GEO105
3,335.00000,336.00000,2,07Dec2010,GEO105
3,334.00132,335.00000,2,07Dec2010,GEO105
3,333.00132,334.00000,2,07Dec2010,GEO105
3,332.00000,333.00000,2,07Dec2010,GEO105
3,331.00132,332.00000,2,07Dec2010,GEO105
3,330.00131,331.00000,2,07Dec2010,GEO105
3,329.00138,330.00000,2,07Dec2010,GEO105
3,328.00000,329.00000,2,07Dec2010,GEO105
3,327.00132,328.00000,2,07Dec2010,GEO105
3,326.00132,327.00000,2,07Dec2010,GEO105
3,325.00000,326.00000,2,07Dec2010,GEO105
3,324.00132,325.00000,2,07Dec2010,GEO105
3,323.00132,324.00000,2,07Dec2010,GEO105
3,322.00132,323.00000,2,07Dec2010,GEO105
3,321.00146,322.00000,2,07Dec2010,GEO105
3,320.00132,321.00000,2,07Dec2010,GEO105
3,319.00000,320.00000,2,07Dec2010,GEO105
3,318.00132,319.00000,2,07Dec2010,GEO105
3,317.84071,318.00000,2,07Dec2010,GEO105
3,317.13731,317.98484,2,07Dec2010,GEO105
3,316.00132,317.00000,2,07Dec2010,GEO105
3,315.00284,316.00000,2,07Dec2010,GEO105
3,314.00000,315.00000,2,07Dec2010,GEO105
3,313.00132,314.00000,2,07Dec2010,GEO105
3,312.00000,313.00000,2,07Dec2010,GEO105
3,311.00132,312.00000,2,07Dec2010,GEO105
3,310.00132,311.00000,2,07Dec2010,GEO105
3,309.00000,310.00000,2,07Dec2010,GEO105
3,308.00000,309.00000,2,07Dec2010,GEO105
3,307.00132,308.00000,2,07Dec2010,GEO105
3,306.00132,307.00000,2,07Dec2010,GEO105
3,305.00492,306.00000,2,07Dec2010,GEO105
3,304.00000,305.00000,2,07Dec2010,GEO105
3,303.00227,304.00000,2,07Dec2010,GEO105
3,302.00189,303.00000,2,07Dec2010,GEO105
3,301.00511,302.00000,2,07Dec2010,GEO105
3,300.00000,301.00000,2,07Dec2010,GEO105
3,299.00000,300.00000,2,07Dec2010,GEO105
3,298.00000,299.00000,2,07Dec2010,GEO105
3,297.01193,298.00000,2,07Dec2010,GEO105
3,296.00000,297.00000,2,07Dec2010,GEO105
3,295.00303,296.00000,2,07Dec2010,GEO105
3,294.00000,295.00000,2,07Dec2010,GEO105
3,293.00000,294.00000,2,07Dec2010,GEO105
3,292.00132,293.00000,2,07Dec2010,GEO105
3,291.00056,292.00000,2,07Dec2010,GEO105
3,290.00000,291.00000,2,07Dec2010,GEO105
3,289.00000,290.00000,2,07Dec2010,GEO105
3,288.08525,289.00000,2,07Dec2010,GEO105
3,287.00000,288.00000,2,07Dec2010,GEO105
3,286.00587,287.00000,2,07Dec2010,GEO105
3,285.00000,286.00000,2,07Dec2010,GEO105
3,284.00132,285.00000,2,07Dec2010,GEO105
3,283.00993,284.00000,2,07Dec2010,GEO105
3,282.00397,283.00000,2,07Dec2010,GEO105
3,281.00000,282.00000,2,07Dec2010,GEO105
3,280.00113,281.00000,2,07Dec2010,GEO105
3,279.00136,280.00000,2,07Dec2010,GEO105
3,278.00132,279.00000,2,07Dec2010,GEO105
3,277.00000,278.00000,2,07Dec2010,GEO105
3,276.00132,277.00000,2,07Dec2010,GEO105
3,275.00000,276.00000,2,07Dec2010,GEO105
3,274.00000,275.00000,2,07Dec2010,GEO105
3,273.00000,274.00000,2,07Dec2010,GEO105
3,272.00132,273.00000,2,07Dec2010,GEO105
3,271.00000,272.00000,2,07Dec2010,GEO105
3,270.00132,271.00000,2,07Dec2010,GEO105
3,269.00000,270.00000,2,07Dec2010,GEO105
3,268.00795,269.00000,2,07Dec2010,GEO105
3,267.00165,268.00000,2,07Dec2010,GEO105
3,266.00132,267.00000,2,07Dec2010,GEO105
3,265.00132,266.00000,2,07Dec2010,GEO105
3,264.00000,265.00000,2,07Dec2010,GEO105
3,263.00000,264.00000,2,07Dec2010,GEO105
3,262.00000,263.00000,2,07Dec2010,GEO105
3,261.00435,262.00000,2,07Dec2010,GEO105
3,260.00132,261.00000,2,07Dec2010,GEO105
3,259.00056,260.00000,2,07Dec2010,GEO105
3,258.00000,259.00000,2,07Dec2010,GEO105
3,257.00473,258.00000,2,07Dec2010,GEO105
3,256.01155,257.00000,2,07Dec2010,GEO105
3,255.00132,256.00000,2,07Dec2010,GEO105
3,254.00000,255.00000,2,07Dec2010,GEO105
3,253.00132,254.00000,2,07Dec2010,GEO105
3,252.00132,253.00000,2,07Dec2010,GEO105
3,251.00132,252.00000,2,07Dec2010,GEO105
3,250.00132,251.00000,2,07Dec2010,GEO105
3,249.00000,250.00000,2,07Dec2010,GEO105
3,248.05170,249.00000,2,07Dec2010,GEO105
3,247.00000,248.00000,2,07Dec2010,GEO105
3,246.00000,247.00000,2,07Dec2010,GEO105
3,245.00132,246.00000,2,07Dec2010,GEO105
3,244.00132,245.00000,2,07Dec2010,GEO105
3,243.02177,244.00000,2,07Dec2010,GEO105
3,242.01515,243.00000,2,07Dec2010,GEO105
3,241.00454,242.00000,2,07Dec2010,GEO105
3,240.00132,241.00000,2,07Dec2010,GEO105
3,239.00132,240.00000,2,07Dec2010,GEO105
3,238.00132,239.00000,2,07Dec2010,GEO105
3,237.00000,238.00000,2,07Dec2010,GEO105
3,236.32135,237.00000,2,07Dec2010,GEO105
3,236.00133,236.23578,1,07Dec2010,GEO105
3,235.00132,236.00000,1,07Dec2010,GEO105
3,234.22840,235.00000,1,07Dec2010,GEO105
3,234.00132,234.30000,1,07Dec2010,GEO105
3,233.00132,234.00000,1,07Dec2010,GEO105
3,232.00168,233.00000,1,07Dec2010,GEO105
3,231.00132,232.00000,1,07Dec2010,GEO105
3,230.81837,231.00000,1,07Dec2010,GEO105
3,230.00132,230.72234,2,07Dec2010,GEO105
3,229.05473,230.00000,2,07Dec2010,GEO105
3,228.50265,229.00000,2,07Dec2010,GEO105
3,228.50473,229.00000,2,07Dec2010,GEO105
3,227.00094,228.00000,2,07Dec2010,GEO105
3,226.00132,227.00000,2,07Dec2010,GEO105
3,225.00132,226.00000,2,07Dec2010,GEO105
3,224.00132,225.00000,2,07Dec2010,GEO105
3,223.00132,224.00000,2,07Dec2010,GEO105
3,222.00000,223.00000,2,07Dec2010,GEO105
3,221.00132,222.00000,2,07Dec2010,GEO105
3,220.00000,221.00000,2,07Dec2010,GEO105
3,219.00132,220.00000,2,07Dec2010,GEO105
3,218.00000,219.00000,2,07Dec2010,GEO105
3,217.00000,218.00000,2,07Dec2010,GEO105
3,216.00000,217.00000,2,07Dec2010,GEO105
3,215.00189,216.00000,2,07Dec2010,GEO105
3,214.00000,215.00000,2,07Dec2010,GEO105
3,213.00037,214.00000,2,07Dec2010,GEO105
3,212.00132,213.00000,2,07Dec2010,GEO105
3,211.00132,212.00000,2,07Dec2010,GEO105
3,210.00000,211.00000,2,07Dec2010,GEO105
3,209.00094,210.00000,2,07Dec2010,GEO105
3,208.00132,209.00000,2,07Dec2010,GEO105
3,207.00132,208.00000,2,07Dec2010,GEO105
3,206.00000,207.00000,2,07Dec2010,GEO105
3,205.00000,206.00000,2,07Dec2010,GEO105
3,204.00000,205.00000,2,07Dec2010,GEO105
3,203.00132,204.00000,2,07Dec2010,GEO105
3,202.00000,203.00000,2,07Dec2010,GEO105
3,201.00132,202.00000,2,07Dec2010,GEO105
3,200.00000,201.00000,2,07Dec2010,GEO105
3,199.00000,200.00000,2,07Dec2010,GEO105
3,198.00000,199.00000,2,07Dec2010,GEO105
3,197.00000,198.00000,2,07Dec2010,GEO105
3,196.00000,197.00000,2,07Dec2010,GEO105
3,195.00246,196.00000,2,07Dec2010,GEO105
3,194.00000,195.00000,2,07Dec2010,GEO105
3,193.00000,194.00000,2,07Dec2010,GEO105
3,192.00000,193.00000,2,07Dec2010,GEO105
3,191.86439,192.00000,2,07Dec2010,GEO105
3,191.00132,191.77083,1,07Dec2010,GEO105
3,190.00000,191.00000,1,07Dec2010,GEO105
3,189.00132,190.00000,1,07Dec2010,GEO105
3,188.00132,189.00000,1,07Dec2010,GEO105
3,187.00132,188.00000,1,07Dec2010,GEO105
3,186.00132,187.00000,1,07Dec2010,GEO105
3,185.13787,186.00000,1,07Dec2010,GEO105
3,185.00132,185.05265,1,07Dec2010,GEO105
3,184.98806,185.00000,1,07Dec2010,GEO105
3,185.03806,185.10000,2,07Dec2010,GEO105
2,73.03390,73.39734,0,07Dec2010,GEO500
2,72.82765,73.00000,0,07Dec2010,GEO500
2,72.00000,72.79450,0,07Dec2010,GEO500
2,71.00000,72.00000,0,07Dec2010,GEO500
2,70.01553,71.00000,0,07Dec2010,GEO500
2,69.04299,70.00000,0,07Dec2010,GEO500
2,68.00000,69.00000,0,07Dec2010,GEO500
2,67.00000,68.00000,0,07Dec2010,GEO500
2,66.00000,67.00000,0,07Dec2010,GEO500
2,65.00000,66.00000,0,07Dec2010,GEO500
2,64.04015,65.00000,0,07Dec2010,GEO500
2,63.00000,64.00000,0,07Dec2010,GEO500
2,62.00000,63.00000,0,07Dec2010,GEO500
2,61.88030,62.00000,0,07Dec2010,GEO500
2,60.92784,61.00000,0,07Dec2010,GEO500
2,61.89734,61.89924,0,07Dec2010,GEO500
2,60.00000,60.19734,0,08Dec2010,GEO500
2,59.00000,60.00000,0,08Dec2010,GEO500
2,58.00000,59.00000,0,08Dec2010,GEO500
2,57.00303,58.00000,0,08Dec2010,GEO500
2,56.00000,57.00000,0,08Dec2010,GEO500
2,55.02272,56.00000,0,08Dec2010,GEO500
2,54.73219,55.00000,0,08Dec2010,GEO500
2,53.92821,54.00000,0,08Dec2010,GEO500
2,54.89734,54.89924,0,08Dec2010,GEO500
2,52.09375,52.39734,0,08Dec2010,GEO500
2,51.00000,52.00000,0,08Dec2010,GEO500
2,50.08731,51.00000,0,08Dec2010,GEO500
2,49.03371,50.00000,0,08Dec2010,GEO500
2,48.00000,49.00000,0,08Dec2010,GEO500
2,47.01287,48.00000,0,08Dec2010,GEO500
2,46.00000,47.00000,0,08Dec2010,GEO500
2,45.04602,46.00000,0,08Dec2010,GEO500
2,44.00000,45.00000,0,08Dec2010,GEO500
2,43.02045,44.00000,0,08Dec2010,GEO500
2,42.00000,43.00000,0,08Dec2010,GEO500
2,41.00000,42.00000,0,08Dec2010,GEO500
2,40.00000,41.00000,0,08Dec2010,GEO500
2,39.83162,40.00000,0,08Dec2010,GEO500
2,38.98617,39.00000,0,08Dec2010,GEO500
2,39.90662,39.90852,0,08Dec2010,GEO500
2,37.04128,37.92518,0,09Dec2010,GEO500
2,36.00000,37.00000,0,09Dec2010,GEO500
2,35.00378,36.00000,0,09Dec2010,GEO500
2,34.82670,35.00000,0,09Dec2010,GEO500
2,34.99715,35.00000,0,09Dec2010,GEO500
2,34.00000,34.99678,0,09Dec2010,GEO500
2,33.84696,34.00000,0,09Dec2010,GEO500
2,33.00000,33.99678,0,09Dec2010,GEO500
2,32.00681,33.00000,0,09Dec2010,GEO500
2,31.07613,32.00000,0,09Dec2010,GEO500
2,30.00000,31.00000,0,09Dec2010,GEO500
2,29.04905,30.00000,0,09Dec2010,GEO500
2,28.00000,29.00000,0,09Dec2010,GEO500
2,27.00000,28.00000,0,09Dec2010,GEO500
2,26.00000,27.00000,0,09Dec2010,GEO500
2,25.00000,26.00000,0,09Dec2010,GEO500
2,24.00000,25.00000,0,09Dec2010,GEO500
2,23.64583,24.00000,0,09Dec2010,GEO500
2,22.95189,23.00000,0,09Dec2010,GEO500
2,23.59734,23.59924,0,09Dec2010,GEO500
2,21.02613,21.59715,0,09Dec2010,GEO500
2,19.00000,19.94412,0,09Dec2010,GEO500
2,18.00000,19.00000,0,09Dec2010,GEO500
2,17.00000,18.00000,0,09Dec2010,GEO500
2,16.00000,17.00000,0,09Dec2010,GEO500
2,15.00397,16.00000,0,09Dec2010,GEO500
2,14.03390,15.00000,0,09Dec2010,GEO500
2,13.93863,14.00000,0,09Dec2010,GEO500
2,14.10170,14.10359,0,09Dec2010,GEO500
2,14.00000,14.10132,2,09Dec2010,GEO500
2,13.00000,13.28125,2,13Dec2010,GEO500
2,12.02689,13.00000,2,13Dec2010,GEO500
2,11.23352,12.00000,2,13Dec2010,GEO500
2,11.00000,11.20075,2,13Dec2010,GEO500
2,10.00000,11.00000,2,13Dec2010,GEO500
2,9.01041,10.00000,2,13Dec2010,GEO500
2,8.06458,9.00000,2,13Dec2010,GEO500
2,7.00000,8.00000,2,13Dec2010,GEO500
2,6.08068,7.00000,2,13Dec2010,GEO500
2,5.73200,6.00000,2,13Dec2010,GEO500
2,4.95359,5.00000,2,13Dec2010,GEO500
2,5.79734,5.79924,2,13Dec2010,GEO500
2,5.40492,5.79696,0,13Dec2010,GEO500
2,5.20227,5.37215,0,13Dec2010,GEO500
2,4.39431,5.00000,0,13Dec2010,GEO500
2,3.93787,4.00000,0,13Dec2010,GEO500
2,4.59734,4.59924,0,13Dec2010,GEO500
2,4.00000,4.59696,1,13Dec2010,GEO500
2,3.00000,4.00000,1,13Dec2010,GEO500
2,2.00890,3.00000,1,13Dec2010,GEO500
2,1.27234,2.00000,1,13Dec2010,GEO500
2,1.03636,1.23958,1,13Dec2010,GEO500
2,0.19488,1.00000,1,13Dec2010,GEO500
3,444.07215,444.39734,3,16Dec2010,GEO500
3,443.65946,444.00000,3,16Dec2010,GEO500
3,443.70719,443.82443,3,16Dec2010,GEO500
3,443.00000,443.67481,3,16Dec2010,GEO500
3,442.34602,443.00000,3,16Dec2010,GEO500
3,442.99734,443.00000,3,16Dec2010,GEO500
3,442.41325,442.99696,2,16Dec2010,GEO500
3,442.00000,442.38011,2,16Dec2010,GEO500
3,441.01401,442.00000,2,16Dec2010,GEO500
3,440.01666,441.00000,2,16Dec2010,GEO500
3,439.49356,440.00000,2,16Dec2010,GEO500
3,438.76988,439.00000,2,16Dec2010,GEO500
3,437.98181,438.00000,2,16Dec2010,GEO500
3,442.99734,443.00000,2,16Dec2010,GEO500
3,442.41571,442.99696,3,16Dec2010,GEO500
3,442.00000,442.38257,3,16Dec2010,GEO500
3,441.37234,442.00000,3,16Dec2010,GEO500
3,441.01458,441.37196,3,16Dec2010,GEO500
3,440.01647,441.00000,3,16Dec2010,GEO500
3,439.00000,440.00000,3,16Dec2010,GEO500
3,438.02291,439.00000,3,16Dec2010,GEO500
3,437.90075,438.00000,3,16Dec2010,GEO500
3,436.63011,437.00000,3,16Dec2010,GEO500
3,437.56553,437.56742,3,16Dec2010,GEO500
3,437.01628,437.56515,3,16Dec2010,GEO500
3,436.84734,437.00000,3,16Dec2010,GEO500
3,436.11874,436.81496,3,16Dec2010,GEO500
3,435.85340,436.00000,3,16Dec2010,GEO500
3,436.49734,436.49924,3,16Dec2010,GEO500
3,436.15700,436.49696,2,16Dec2010,GEO500
3,435.97443,436.00000,2,16Dec2010,GEO500
3,405.60208,405.95056,3,22Dec2010,GEO500
3,185.11363,185.99848,1,04Jan2011,GEO105
3,186.00000,186.99848,1,04Jan2011,GEO105
3,187.00000,187.99848,1,04Jan2011,GEO105
3,188.00000,188.99848,1,04Jan2011,GEO105
3,189.00000,189.99848,1,04Jan2011,GEO105
3,190.00000,190.99848,1,04Jan2011,GEO105
3,191.00000,191.99848,1,04Jan2011,GEO105
3,192.00000,192.99848,1,04Jan2011,GEO105
3,193.00000,193.99848,1,04Jan2011,GEO105
3,194.00000,194.05321,1,04Jan2011,GEO105
3,194.10568,194.44962,1,04Jan2011,GEO105
3,194.10587,195.00000,1,04Jan2011,GEO105
3,195.00000,195.99848,1,04Jan2011,GEO105
3,196.00000,196.99848,1,04Jan2011,GEO105
3,197.00000,197.99848,1,04Jan2011,GEO105
3,198.00000,199.00000,1,04Jan2011,GEO105
3,199.00000,199.99848,1,04Jan2011,GEO105
3,200.00000,200.99848,1,04Jan2011,GEO105
3,201.00000,202.00000,1,04Jan2011,GEO105
3,202.00000,202.99848,1,04Jan2011,GEO105
3,203.00000,204.00000,1,04Jan2011,GEO105
3,204.00000,204.99848,1,04Jan2011,GEO105
3,205.00000,206.00000,1,04Jan2011,GEO105
3,206.00000,206.99848,1,04Jan2011,GEO105
3,207.00000,207.99848,1,04Jan2011,GEO105
3,208.00000,208.99848,1,04Jan2011,GEO105
3,209.00000,210.00000,1,04Jan2011,GEO105
3,210.00000,210.99848,1,04Jan2011,GEO105
3,211.00000,211.99848,1,04Jan2011,GEO105
3,212.00000,212.99848,1,04Jan2011,GEO105
3,213.00000,213.99848,1,04Jan2011,GEO105
3,214.00000,214.99848,1,04Jan2011,GEO105
3,215.00000,215.99848,1,04Jan2011,GEO105
3,216.00000,217.00000,1,04Jan2011,GEO105
3,217.00000,217.99848,1,04Jan2011,GEO105
3,218.00000,218.99848,1,04Jan2011,GEO105
3,219.00000,219.99848,1,04Jan2011,GEO105
3,220.00000,221.00000,1,04Jan2011,GEO105
3,221.00000,221.99848,1,04Jan2011,GEO105
3,222.00000,222.99848,1,04Jan2011,GEO105
3,223.00000,223.99848,1,04Jan2011,GEO105
3,224.00000,224.99848,1,04Jan2011,GEO105
3,225.00000,225.99848,1,04Jan2011,GEO105
3,226.00000,226.99848,1,04Jan2011,GEO105
3,227.00000,227.99848,1,04Jan2011,GEO105
3,228.00000,228.99848,1,04Jan2011,GEO105
3,229.00000,230.00000,1,04Jan2011,GEO105
3,230.00000,230.64147,1,04Jan2011,GEO105
3,230.50000,230.85511,1,04Jan2011,GEO105
3,231.00000,231.99450,1,04Jan2011,GEO105
3,232.00000,233.00000,1,04Jan2011,GEO105
3,233.00000,233.85492,1,04Jan2011,GEO105
3,234.00000,234.37196,1,04Jan2011,GEO105
3,234.30000,235.00000,1,04Jan2011,GEO105
3,235.00000,236.00000,1,04Jan2011,GEO105
3,236.00000,237.00000,1,04Jan2011,GEO105
3,237.00000,237.99848,1,04Jan2011,GEO105
3,238.00000,238.99848,1,04Jan2011,GEO105
3,239.00000,239.99848,1,04Jan2011,GEO105
3,240.00000,240.99848,1,04Jan2011,GEO105
3,241.00000,242.00000,1,04Jan2011,GEO105
3,242.00000,242.94827,1,04Jan2011,GEO105
3,243.00000,243.99848,1,04Jan2011,GEO105
3,244.00000,245.00000,1,04Jan2011,GEO105
3,245.00000,245.99848,1,04Jan2011,GEO105
3,246.00000,246.99848,1,04Jan2011,GEO105
3,247.00000,248.00000,1,04Jan2011,GEO105
3,248.00000,248.99848,1,04Jan2011,GEO105
3,249.00000,249.94734,1,04Jan2011,GEO105
3,250.00000,250.99848,1,04Jan2011,GEO105
3,251.00000,251.99848,1,04Jan2011,GEO105
3,252.00000,253.00000,1,04Jan2011,GEO105
3,253.00000,254.00000,1,04Jan2011,GEO105
3,254.00000,254.99848,1,04Jan2011,GEO105
3,255.00000,255.99848,1,04Jan2011,GEO105
3,256.00000,256.99848,1,04Jan2011,GEO105
3,257.00000,257.99848,1,04Jan2011,GEO105
3,258.00000,258.99037,1,04Jan2011,GEO105
3,259.00000,259.97878,1,04Jan2011,GEO105
3,260.00000,261.00000,1,04Jan2011,GEO105
3,261.00000,261.99848,1,04Jan2011,GEO105
3,262.00000,262.97611,1,04Jan2011,GEO105
3,263.00000,263.97405,1,04Jan2011,GEO105
3,264.00000,264.99848,1,04Jan2011,GEO105
3,265.00000,265.99848,1,04Jan2011,GEO105
3,266.00000,266.98465,1,04Jan2011,GEO105
3,267.00000,267.99810,1,04Jan2011,GEO105
3,268.00000,269.00000,1,04Jan2011,GEO105
3,269.00000,269.99753,1,04Jan2011,GEO105
3,270.00000,270.99848,1,04Jan2011,GEO105
3,271.00000,272.00000,1,04Jan2011,GEO105
3,272.00000,273.00000,1,04Jan2011,GEO105
3,273.00000,274.00000,1,04Jan2011,GEO105
3,274.00000,274.99848,1,04Jan2011,GEO105
3,275.00000,275.99848,1,04Jan2011,GEO105
3,276.00000,277.00000,1,04Jan2011,GEO105
3,277.00000,277.99847,1,04Jan2011,GEO105
3,278.00000,278.99848,1,04Jan2011,GEO105
3,279.00000,279.99844,1,04Jan2011,GEO105
3,280.00000,281.00000,1,04Jan2011,GEO105
3,281.00000,281.99848,1,04Jan2011,GEO105
3,282.00000,282.99848,1,04Jan2011,GEO105
3,283.00000,284.00000,1,04Jan2011,GEO105
3,284.00000,284.99848,1,04Jan2011,GEO105
3,285.00000,285.99846,1,04Jan2011,GEO105
3,286.00000,286.99848,1,04Jan2011,GEO105
3,287.00000,287.99846,1,04Jan2011,GEO105
3,288.00000,288.99848,1,04Jan2011,GEO105
3,289.00000,289.99848,1,04Jan2011,GEO105
3,290.00000,291.00000,1,04Jan2011,GEO105
3,291.00000,291.99848,1,04Jan2011,GEO105
3,292.00000,292.99848,1,04Jan2011,GEO105
3,293.00000,294.00000,1,04Jan2011,GEO105
3,294.00000,295.00000,1,04Jan2011,GEO105
3,295.00000,295.99848,1,04Jan2011,GEO105
3,296.00000,296.99847,1,04Jan2011,GEO105
3,297.00000,297.99848,1,04Jan2011,GEO105
3,298.00000,298.99846,1,04Jan2011,GEO105
3,299.00000,299.99844,1,04Jan2011,GEO105
3,300.00000,300.99848,1,04Jan2011,GEO105
3,301.00000,302.00000,1,04Jan2011,GEO105
3,302.00000,302.99753,1,04Jan2011,GEO105
3,303.00000,303.99639,1,04Jan2011,GEO105
3,304.00000,304.99734,1,04Jan2011,GEO105
3,305.00000,305.99848,1,04Jan2011,GEO105
3,306.00000,306.99299,1,04Jan2011,GEO105
3,307.00000,307.99848,1,04Jan2011,GEO105
3,308.00000,308.99848,1,04Jan2011,GEO105
3,309.00000,310.00000,1,04Jan2011,GEO105
3,310.00000,310.99848,1,04Jan2011,GEO105
3,311.00000,311.99848,1,04Jan2011,GEO105
3,312.00000,312.99110,1,04Jan2011,GEO105
3,313.00000,314.00000,1,04Jan2011,GEO105
3,314.00000,314.99848,1,04Jan2011,GEO105
3,315.00000,315.99393,1,04Jan2011,GEO105
3,316.00000,316.99848,1,04Jan2011,GEO105
3,317.00000,317.99848,1,04Jan2011,GEO105
3,318.00000,318.99848,1,04Jan2011,GEO105
3,319.00000,320.00000,1,04Jan2011,GEO105
3,320.00000,320.97386,1,04Jan2011,GEO105
3,321.00000,321.99832,1,04Jan2011,GEO105
3,322.00000,322.99848,1,04Jan2011,GEO105
3,323.00000,323.99848,1,04Jan2011,GEO105
3,324.00000,325.00000,1,04Jan2011,GEO105
3,325.00000,326.00000,1,04Jan2011,GEO105
3,326.00000,327.00000,1,04Jan2011,GEO105
3,327.00000,327.99848,1,04Jan2011,GEO105
3,328.00000,329.00000,1,04Jan2011,GEO105
3,329.00000,330.00000,1,04Jan2011,GEO105
3,330.00000,330.99077,1,04Jan2011,GEO105
3,331.00000,332.00000,1,04Jan2011,GEO105
3,332.00000,333.00000,1,04Jan2011,GEO105
3,333.00000,334.00000,1,04Jan2011,GEO105
3,334.00000,334.99848,1,04Jan2011,GEO105
3,335.00000,336.00000,1,04Jan2011,GEO105
3,336.00000,336.99886,1,04Jan2011,GEO105
3,337.00000,337.99659,1,04Jan2011,GEO105
3,338.00000,339.00000,1,04Jan2011,GEO105
3,339.00000,339.99848,1,04Jan2011,GEO105
3,340.00000,340.99848,1,04Jan2011,GEO105
3,341.00000,341.22613,1,04Jan2011,GEO105
3,341.50000,341.99848,2,04Jan2011,GEO105
3,342.00000,342.55738,2,04Jan2011,GEO105
3,342.55757,343.00000,1,04Jan2011,GEO105
3,343.00000,344.00000,1,04Jan2011,GEO105
3,344.00000,345.00000,1,04Jan2011,GEO105
3,345.00000,345.99848,1,04Jan2011,GEO105
3,346.00000,346.99848,1,04Jan2011,GEO105
3,347.00000,347.99848,1,04Jan2011,GEO105
3,348.00000,348.99848,1,04Jan2011,GEO105
3,349.00000,349.99846,1,04Jan2011,GEO105
3,350.00000,350.99848,1,04Jan2011,GEO105
3,351.00000,351.99848,1,04Jan2011,GEO105
3,352.00000,352.99848,1,04Jan2011,GEO105
3,353.00000,353.99848,1,04Jan2011,GEO105
3,354.00000,354.99848,1,04Jan2011,GEO105
3,355.00000,355.99848,1,04Jan2011,GEO105
3,356.00000,357.00000,1,04Jan2011,GEO105
3,357.00000,357.99848,1,04Jan2011,GEO105
3,358.00000,358.99848,1,04Jan2011,GEO105
3,359.00000,360.00000,1,04Jan2011,GEO105
3,360.00000,360.99886,1,04Jan2011,GEO105
3,361.00000,362.00000,1,04Jan2011,GEO105
3,362.00000,363.00000,1,04Jan2011,GEO105
3,363.00000,363.99848,1,04Jan2011,GEO105
3,364.00000,364.99848,1,04Jan2011,GEO105
3,365.00000,365.99848,1,04Jan2011,GEO105
3,366.00000,366.99848,1,04Jan2011,GEO105
3,367.00000,367.99848,1,04Jan2011,GEO105
3,368.00000,368.99847,1,04Jan2011,GEO105
3,369.00000,369.99849,1,04Jan2011,GEO105
