LINE_SEG_NBR,MILEPOST,TRACK_SDTK_NBR,TEST_DT,DEF_NBR,GEO_CAR_NME,DEF_PRTY,DEF_LGTH,DEF_AMPLTD,TSC_CD,CLASS,TEST_FSPD,TEST_PSPD,DFCT_TYPE
2,52.3461,0,17Apr2009,15550,GEO107,YEL,9,-1.25,T,5,70,79,SURFACE
2,52.3427,0,17Apr2009,15551,GEO107,YEL,3,1.26,T,5,70,79,DIP
2,48.81267,0,17Apr2009,15553,GEO107,RED,12,1.56,T,5,70,79,XLEVEL
2,44.99889,0,17Apr2009,15555,GEO107,YEL,3,1.27,T,5,70,79,DIP
2,40.84724,0,17Apr2009,15557,GEO107,YEL,3,1.43,T,5,70,79,DIP
2,40.84501,0,17Apr2009,15558,GEO107,YEL,11,-1.19,T,5,70,79,SURFACE
2,40.84519,0,17Apr2009,15559,GEO107,YEL,14,-1.19,T,5,70,79,SURFACE
2,37.84489,0,17Apr2009,15575,GEO107,YEL,6,-1.07,T,5,70,79,SURFACE
2,26.97928,0,17Apr2009,15582,GEO107,YEL,7,1.31,C,5,70,79,DIP
2,26.21676,0,17Apr2009,15583,GEO107,YEL,1,-1,T,5,70,79,SURFACE
2,26.21695,0,17Apr2009,15584,GEO107,YEL,5,-1.05,T,5,70,79,SURFACE
2,24.22115,0,17Apr2009,15585,GEO107,YEL,2,-1.01,T,5,70,79,SURFACE
2,20.14443,0,17Apr2009,15586,GEO107,YEL,3,1.26,T,5,70,79,DIP
2,20.13549,0,17Apr2009,15588,GEO107,YEL,7,-1.04,T,5,70,79,SURFACE
2,19.78896,0,17Apr2009,15589,GEO107,YEL,13,-0.93,T,5,70,79,XLEVEL
2,17.51781,0,17Apr2009,15590,GEO107,YEL,4,-0.88,T,5,70,79,XLEVEL
2,17.51419,0,17Apr2009,15591,GEO107,YEL,15,-0.95,T,5,70,79,XLEVEL
2,17.50543,0,17Apr2009,15592,GEO107,YEL,15,-0.87,T,5,70,79,XLEVEL
2,17.41341,0,17Apr2009,15593,GEO107,YEL,18,-0.97,T,5,70,79,XLEVEL
2,17.33873,0,17Apr2009,15594,GEO107,RED,21,-1.02,T,5,70,79,XLEVEL
2,17.25281,0,17Apr2009,15596,GEO107,YEL,21,-1,T,5,70,79,XLEVEL
2,17.24233,0,17Apr2009,15597,GEO107,YEL,23,-0.98,T,5,70,79,XLEVEL
2,17.16708,0,17Apr2009,15598,GEO107,YEL,3,-0.87,T,5,70,79,XLEVEL
2,16.33164,0,17Apr2009,15600,GEO107,YEL,4,1.26,T,5,70,79,DIP
2,15.8396,0,17Apr2009,15601,GEO107,YEL,88,-0.96,T,5,70,79,XLEVEL
2,14.49048,0,17Apr2009,15602,GEO107,YEL,2,-0.87,T,5,70,79,XLEVEL
2,7.93226,1,17Apr2009,15609,GEO107,RED,11,-1.42,T,4,55,60,XLEVEL
2,4.56465,0,17Apr2009,15615,GEO107,RED,8,1.45,T,4,50,55,XLEVEL
1,225.23306,0,20Apr2009,15660,GEO107,YEL,19,1.69,T,4,60,60,DIP
1,225.2253,0,20Apr2009,15661,GEO107,YEL,6,1.55,T,4,60,60,DIP
1,222.99486,0,20Apr2009,15662,GEO107,YEL,5,1.54,T,4,60,0,DIP
1,220.42987,0,20Apr2009,15663,GEO107,YEL,4,1.53,T,4,60,0,DIP
1,219.09709,0,20Apr2009,15664,GEO107,YEL,9,1.21,T,4,60,0,XLEVEL
1,216.2529,0,20Apr2009,15665,GEO107,YEL,12,1.64,T,4,60,0,DIP
1,216.18535,0,20Apr2009,15666,GEO107,RED,15,2,T,4,60,0,DIP
1,213.87903,0,20Apr2009,15668,GEO107,RED,3,-2.03,T,4,60,0,SURFACE
1,213.14653,0,20Apr2009,15669,GEO107,YEL,6,1.68,T,4,60,0,DIP
1,191.98546,0,20Apr2009,15672,GEO107,YEL,18,1.72,T,4,60,0,DIP
1,189.64388,0,20Apr2009,15673,GEO107,YEL,6,1.62,T,4,60,0,DIP
1,188.85086,0,20Apr2009,15674,GEO107,YEL,11,1.7,T,4,60,0,DIP
1,188.09184,0,20Apr2009,15675,GEO107,YEL,8,1.68,T,4,60,0,DIP
1,187.52991,0,20Apr2009,15676,GEO107,RED,7,1.77,T,4,60,0,DIP
1,184.49518,0,20Apr2009,15678,GEO107,YEL,5,1.53,T,4,60,0,DIP
1,184.48857,0,20Apr2009,15679,GEO107,RED,7,2.5,T,4,60,0,DIP
1,184.48575,0,20Apr2009,15680,GEO107,YEL,8,-2,T,4,60,0,SURFACE
1,182.98407,0,20Apr2009,15681,GEO107,YEL,6,1.58,T,4,60,0,DIP
1,178.70557,0,20Apr2009,15682,GEO107,RED,18,2.32,T,4,60,0,DIP
1,178.7018,0,20Apr2009,15683,GEO107,YEL,5,-1.83,T,4,60,0,SURFACE
1,176.57986,0,20Apr2009,15685,GEO107,RED,17,-1.5,T,4,60,0,XLEVEL
1,173.89777,0,20Apr2009,15686,GEO107,YEL,8,1.64,T,4,60,0,DIP
1,173.43835,0,20Apr2009,15687,GEO107,YEL,7,1.55,T,4,60,0,DIP
1,171.78642,0,20Apr2009,15688,GEO107,YEL,11,1.71,C,4,60,0,DIP
1,170.83824,0,20Apr2009,15689,GEO107,YEL,15,-1.18,T,4,60,0,XLEVEL
1,167.44841,0,20Apr2009,15690,GEO107,YEL,12,1.66,T,4,60,0,DIP
1,167.29349,0,20Apr2009,15692,GEO107,RED,10,1.77,T,4,60,0,DIP
1,167.28574,0,20Apr2009,15693,GEO107,RED,9,2.34,T,4,60,0,DIP
1,167.2831,0,20Apr2009,15694,GEO107,YEL,8,-1.93,T,4,60,0,SURFACE
1,163.94386,0,20Apr2009,15695,GEO107,YEL,22,1.66,T,4,60,0,DIP
1,163.93407,0,20Apr2009,15696,GEO107,RED,13,2.55,T,4,60,0,DIP
1,163.04366,0,20Apr2009,15697,GEO107,YEL,6,1.56,T,4,60,0,DIP
1,160.67628,0,20Apr2009,15698,GEO107,YEL,10,1.7,T,4,60,0,DIP
1,158.38541,0,20Apr2009,15699,GEO107,YEL,3,-1.15,T,4,60,0,XLEVEL
1,158.38275,0,20Apr2009,15700,GEO107,YEL,6,-1.18,T,4,60,0,XLEVEL
1,155.53415,0,20Apr2009,15701,GEO107,YEL,6,1.6,T,4,60,0,DIP
1,155.52754,0,20Apr2009,15702,GEO107,YEL,3,1.66,T,4,60,0,DIP
1,155.50641,0,20Apr2009,15703,GEO107,YEL,5,-1.8,T,4,60,0,SURFACE
1,155.50433,0,20Apr2009,15704,GEO107,RED,17,2.51,T,4,60,0,DIP
1,155.36717,0,20Apr2009,15705,GEO107,RED,6,1.79,T,4,60,0,DIP
1,155.20679,0,20Apr2009,15706,GEO107,YEL,21,1.23,T,4,60,0,XLEVEL
1,154.97717,0,20Apr2009,15707,GEO107,YEL,8,1.61,T,4,60,0,DIP
1,154.69862,0,20Apr2009,15709,GEO107,YEL,9,1.75,T,4,60,0,DIP
1,154.6956,0,20Apr2009,15710,GEO107,YEL,6,-1.88,T,4,60,0,SURFACE
1,154.43367,0,20Apr2009,15711,GEO107,YEL,8,1.59,T,4,60,0,DIP
1,153.48286,0,20Apr2009,15712,GEO107,YEL,5,1.51,T,4,60,0,DIP
1,153.46342,0,20Apr2009,15713,GEO107,RED,13,-2.14,T,4,60,0,SURFACE
1,153.46172,0,20Apr2009,15715,GEO107,RED,22,2.59,T,4,60,0,DIP
1,153.45714,0,20Apr2009,15716,GEO107,RED,12,-1.29,T,4,60,0,XLEVEL
1,153.4539,0,20Apr2009,15717,GEO107,YEL,7,-1.85,T,4,60,0,SURFACE
1,153.164,0,20Apr2009,15719,GEO107,RED,9,1.76,T,4,60,0,DIP
1,153.12457,0,20Apr2009,15721,GEO107,RED,121,-1.84,T,4,60,0,XLEVEL
1,153.10838,0,20Apr2009,15722,GEO107,RED,18,2.15,T,4,60,0,DIP
1,153.10553,0,20Apr2009,15723,GEO107,YEL,4,-1.81,T,4,60,0,SURFACE
1,153.02567,0,20Apr2009,15724,GEO107,RED,44,-1.37,T,4,60,0,XLEVEL
1,152.98363,0,20Apr2009,15725,GEO107,YEL,6,-1.15,T,4,60,0,XLEVEL
1,152.97452,0,20Apr2009,15726,GEO107,YEL,3,1.53,T,4,60,0,DIP
1,152.9427,0,20Apr2009,15728,GEO107,YEL,12,-1.23,T,4,60,0,XLEVEL
1,152.81938,0,20Apr2009,15729,GEO107,RED,8,1.87,T,4,60,0,DIP
1,151.65915,0,20Apr2009,15730,GEO107,RED,10,-1.26,T,4,60,0,XLEVEL
1,151.65187,0,20Apr2009,15731,GEO107,RED,19,-1.56,T,4,60,0,XLEVEL
1,151.61668,0,20Apr2009,15732,GEO107,YEL,4,1.51,T,4,60,0,DIP
1,151.5945,0,20Apr2009,15733,GEO107,RED,17,-1.26,T,4,60,0,XLEVEL
1,151.52162,0,20Apr2009,15734,GEO107,YEL,11,-1.23,T,4,60,0,XLEVEL
1,151.45888,0,20Apr2009,15735,GEO107,YEL,12,1.71,T,4,60,0,DIP
1,151.45084,0,20Apr2009,15736,GEO107,YEL,9,-1.19,T,4,60,0,XLEVEL
1,151.44778,0,20Apr2009,15737,GEO107,YEL,8,1.62,T,4,60,0,DIP
1,151.41106,0,20Apr2009,15738,GEO107,YEL,26,-1.25,T,4,60,0,XLEVEL
1,151.39766,0,20Apr2009,15740,GEO107,YEL,8,1.56,T,4,60,0,DIP
1,151.36285,0,20Apr2009,15741,GEO107,RED,4,1.76,T,4,60,0,DIP
1,151.3311,0,20Apr2009,15742,GEO107,YEL,4,-1.13,T,4,60,0,XLEVEL
1,150.2804,0,20Apr2009,15744,GEO107,YEL,9,1.61,T,4,60,0,DIP
1,147.99106,0,20Apr2009,15745,GEO107,YEL,7,-1.15,T,4,60,0,XLEVEL
1,146.58945,0,20Apr2009,15746,GEO107,RED,20,2.13,T,4,60,0,DIP
1,146.05617,0,20Apr2009,15747,GEO107,YEL,27,-1.25,T,4,60,0,XLEVEL
1,146.05484,0,20Apr2009,15748,GEO107,RED,12,-1.3,T,4,60,0,XLEVEL
1,146.04387,0,20Apr2009,15750,GEO107,RED,22,-1.3,T,4,60,0,XLEVEL
1,146.03299,0,20Apr2009,15751,GEO107,YEL,41,-1.21,T,4,60,0,XLEVEL
1,146.02402,0,20Apr2009,15752,GEO107,YEL,5,-1.14,T,4,60,0,XLEVEL
1,145.63451,0,20Apr2009,15753,GEO107,RED,15,-1.28,T,4,60,0,XLEVEL
1,145.63412,0,20Apr2009,15754,GEO107,YEL,11,-1.25,T,4,60,0,XLEVEL
1,144.75566,0,20Apr2009,15756,GEO107,YEL,11,1.66,T,4,60,0,DIP
1,142.56805,0,20Apr2009,15758,GEO107,YEL,5,1.56,T,4,60,0,DIP
1,141.69135,0,20Apr2009,15759,GEO107,RED,12,2.28,T,4,60,0,DIP
1,134.45686,0,20Apr2009,15762,GEO107,YEL,9,1.56,T,4,60,0,DIP
1,133.38136,0,20Apr2009,15763,GEO107,YEL,11,1.63,T,4,60,0,DIP
1,132.34921,0,20Apr2009,15764,GEO107,YEL,18,-1.24,T,4,60,0,XLEVEL
1,131.83282,0,20Apr2009,15765,GEO107,YEL,5,1.14,T,4,60,0,XLEVEL
1,130.87387,0,20Apr2009,15766,GEO107,RED,34,1.88,T,4,60,0,XLEVEL
1,130.86478,0,20Apr2009,15767,GEO107,YEL,15,1.14,T,4,60,0,XLEVEL
1,129.82599,0,20Apr2009,15768,GEO107,YEL,5,1.13,T,4,60,0,XLEVEL
1,129.77678,0,20Apr2009,15770,GEO107,YEL,10,1.15,T,4,60,0,XLEVEL
1,129.74393,0,20Apr2009,15771,GEO107,RED,8,1.26,T,4,60,0,XLEVEL
1,129.73955,0,20Apr2009,15772,GEO107,RED,28,1.29,T,4,60,0,XLEVEL
1,125.38249,0,20Apr2009,15773,GEO107,YEL,8,-1.15,T,4,60,0,XLEVEL
1,125.37521,0,20Apr2009,15774,GEO107,YEL,30,-1.24,T,4,60,0,XLEVEL
1,125.31929,0,20Apr2009,15775,GEO107,YEL,11,-1.21,T,4,60,0,XLEVEL
1,121.9378,0,20Apr2009,15776,GEO107,RED,13,2,T,4,60,0,DIP
1,120.33922,0,20Apr2009,15778,GEO107,RED,14,-1.34,T,4,60,0,XLEVEL
1,115.55154,0,20Apr2009,15781,GEO107,YEL,5,1.55,T,4,60,0,DIP
1,113.8944,0,20Apr2009,15783,GEO107,YEL,4,1.52,T,4,60,0,DIP
1,113.24286,0,20Apr2009,15784,GEO107,RED,12,1.79,T,4,60,0,DIP
1,113.24035,0,20Apr2009,15785,GEO107,YEL,6,-1.85,T,4,60,0,SURFACE
1,112.71212,0,20Apr2009,15786,GEO107,RED,9,1.97,T,4,60,0,DIP
1,112.6925,0,20Apr2009,15788,GEO107,RED,6,1.92,T,4,60,0,DIP
1,112.68307,0,20Apr2009,15789,GEO107,RED,7,1.8,T,4,60,0,DIP
1,112.67493,0,20Apr2009,15790,GEO107,RED,7,-2.01,T,4,60,0,SURFACE
1,112.67474,0,20Apr2009,15791,GEO107,RED,11,-2.14,T,4,60,0,SURFACE
1,112.67216,0,20Apr2009,15792,GEO107,RED,19,2.39,T,4,60,0,DIP
1,112.61998,0,20Apr2009,15793,GEO107,YEL,9,1.57,T,4,60,0,DIP
1,112.39297,0,20Apr2009,15794,GEO107,RED,15,1.91,T,4,60,0,DIP
1,112.3889,0,20Apr2009,15795,GEO107,YEL,5,-1.77,T,4,60,0,SURFACE
1,112.37984,0,20Apr2009,15796,GEO107,RED,13,1.88,T,4,60,0,DIP
1,112.37743,0,20Apr2009,15797,GEO107,YEL,11,-1.96,T,4,60,0,SURFACE
1,112.37706,0,20Apr2009,15798,GEO107,RED,10,-2.09,T,4,60,0,SURFACE
1,111.43357,0,20Apr2009,15799,GEO107,YEL,11,1.61,T,4,60,0,DIP
1,107.50828,0,20Apr2009,15802,GEO107,YEL,5,1.59,T,4,60,0,DIP
1,102.75024,0,20Apr2009,15803,GEO107,RED,11,1.98,T,4,60,0,DIP
1,102.61547,0,20Apr2009,15804,GEO107,YEL,7,1.61,T,4,60,0,DIP
1,102.61186,0,20Apr2009,15805,GEO107,YEL,6,-1.84,T,4,60,0,SURFACE
1,102.60882,0,20Apr2009,15806,GEO107,RED,5,2.12,T,4,60,0,DIP
1,102.60178,0,20Apr2009,15807,GEO107,RED,5,2.44,T,4,60,0,DIP
1,102.5995,0,20Apr2009,15808,GEO107,YEL,6,-1.88,T,4,60,0,SURFACE
1,102.48204,0,20Apr2009,15810,GEO107,YEL,7,1.57,T,4,60,0,DIP
1,102.18989,0,20Apr2009,15812,GEO107,YEL,5,1.6,T,4,60,0,DIP
1,102.17601,0,20Apr2009,15813,GEO107,RED,9,1.79,T,4,60,0,DIP
1,98.34309,0,20Apr2009,15814,GEO107,YEL,17,1.67,T,4,60,0,DIP
1,97.832,0,20Apr2009,15815,GEO107,YEL,3,1.19,T,4,60,0,XLEVEL
1,95.4192,0,20Apr2009,15840,GEO107,YEL,10,1.65,T,4,60,0,DIP
1,93.73313,0,20Apr2009,15841,GEO107,YEL,3,1.5,T,4,60,0,DIP
1,89.94899,0,20Apr2009,15843,GEO107,YEL,3,-0.91,T,5,70,0,XLEVEL
1,89.94727,0,20Apr2009,15844,GEO107,YEL,7,-1.08,T,5,70,0,SURFACE
1,87.49451,0,20Apr2009,15845,GEO107,YEL,1,-1,T,5,70,0,SURFACE
1,87.48278,0,20Apr2009,15846,GEO107,RED,8,-1.33,T,5,70,0,SURFACE
1,87.48297,0,20Apr2009,15847,GEO107,RED,9,-1.35,T,5,70,0,SURFACE
1,87.47956,0,20Apr2009,15848,GEO107,RED,13,1.62,T,5,70,0,DIP
1,86.12249,0,20Apr2009,15849,GEO107,YEL,11,-0.9,T,5,70,0,XLEVEL
1,86.10413,0,20Apr2009,15850,GEO107,YEL,27,-0.96,T,5,70,0,XLEVEL
1,86.08917,0,20Apr2009,15851,GEO107,YEL,41,-0.93,T,5,70,0,XLEVEL
1,84.3771,0,20Apr2009,15853,GEO107,YEL,2,-1.01,T,5,70,0,SURFACE
1,79.65547,0,20Apr2009,15856,GEO107,YEL,9,1.46,T,5,70,0,DIP
1,79.65257,0,20Apr2009,15857,GEO107,YEL,3,-1.04,T,5,70,0,SURFACE
1,78.861,0,20Apr2009,15858,GEO107,YEL,7,1.33,T,5,70,0,DIP
1,78.85804,0,20Apr2009,15859,GEO107,YEL,4,-1.04,T,5,70,0,SURFACE
1,77.62707,0,20Apr2009,15860,GEO107,YEL,3,-1.03,T,5,70,0,SURFACE
1,76.70055,0,20Apr2009,15861,GEO107,YEL,5,1.27,T,5,70,0,DIP
1,76.69769,0,20Apr2009,15863,GEO107,YEL,11,-1.18,T,5,70,0,SURFACE
1,76.69464,0,20Apr2009,15864,GEO107,YEL,1,-1.03,T,5,70,0,SURFACE
1,76.4198,0,20Apr2009,15865,GEO107,YEL,6,1.38,T,5,70,0,DIP
1,76.41675,0,20Apr2009,15866,GEO107,YEL,7,-1.12,T,5,70,0,SURFACE
1,76.28552,0,20Apr2009,15868,GEO107,YEL,4,-1.05,T,5,70,0,SURFACE
1,72.89718,0,20Apr2009,15869,GEO107,YEL,1,-1,T,5,70,0,SURFACE
1,72.89285,0,20Apr2009,15870,GEO107,RED,8,1.51,T,5,70,0,DIP
1,71.13074,0,20Apr2009,15873,GEO107,YEL,5,1.29,T,5,70,0,DIP
1,71,0,20Apr2009,15874,GEO107,YEL,8,1.46,T,5,70,0,DIP
1,71,0,20Apr2009,15875,GEO107,RED,8,-1.32,T,5,70,0,SURFACE
1,71,0,20Apr2009,15876,GEO107,RED,10,-1.49,T,5,70,0,SURFACE
1,71,0,20Apr2009,15877,GEO107,YEL,4,1.46,T,5,70,0,DIP
1,70.42043,0,20Apr2009,15878,GEO107,YEL,4,-1.03,T,5,70,0,SURFACE
1,69.69777,0,20Apr2009,15879,GEO107,YEL,4,-0.88,T,5,70,0,XLEVEL
1,69.69267,0,20Apr2009,15880,GEO107,YEL,9,-0.92,T,5,70,0,XLEVEL
1,67.77292,0,20Apr2009,15881,GEO107,YEL,30,-0.96,T,5,70,0,XLEVEL
1,67.69691,0,20Apr2009,15882,GEO107,YEL,3,-0.89,T,5,70,0,XLEVEL
1,67.51962,0,20Apr2009,15883,GEO107,YEL,2,-1.02,T,5,70,0,SURFACE
1,66.99497,0,20Apr2009,15884,GEO107,YEL,12,0.97,T,5,70,0,XLEVEL
1,66.19892,0,20Apr2009,15886,GEO107,YEL,8,-1.13,T,5,70,0,SURFACE
1,66.19724,0,20Apr2009,15887,GEO107,RED,7,1.54,T,5,70,0,DIP
1,64.784,0,20Apr2009,15889,GEO107,YEL,3,1.26,T,5,70,0,DIP
1,64.76282,0,20Apr2009,15890,GEO107,YEL,10,1.35,T,5,70,0,DIP
1,64.76244,0,20Apr2009,15891,GEO107,YEL,8,-0.93,T,5,70,0,XLEVEL
1,64.75941,0,20Apr2009,15893,GEO107,YEL,13,-1.18,T,5,70,0,SURFACE
1,64.75525,0,20Apr2009,15894,GEO107,YEL,11,1.5,T,5,70,0,DIP
1,64.5731,0,20Apr2009,15895,GEO107,YEL,1,-1,T,5,70,0,SURFACE
1,64.5731,0,20Apr2009,15896,GEO107,YEL,7,-1.11,T,5,70,0,SURFACE
1,64.57008,0,20Apr2009,15897,GEO107,YEL,13,1.41,T,5,70,0,DIP
1,63.00267,0,20Apr2009,15899,GEO107,YEL,7,-0.97,T,5,70,0,XLEVEL
1,63,0,20Apr2009,15900,GEO107,YEL,7,-1.19,T,5,70,0,SURFACE
1,62.51735,0,20Apr2009,15901,GEO107,YEL,9,1.33,T,5,70,0,DIP
1,62.2215,0,20Apr2009,15902,GEO107,YEL,4,-0.9,T,5,70,0,XLEVEL
1,61.76255,0,20Apr2009,15903,GEO107,YEL,3,-1.01,T,5,70,0,SURFACE
1,61.38671,0,20Apr2009,15904,GEO107,YEL,20,0.97,T,5,70,0,XLEVEL
1,60.45713,0,20Apr2009,15908,GEO107,RED,7,-1.3,T,5,70,0,SURFACE
1,60.20614,0,20Apr2009,15909,GEO107,YEL,11,-1.16,T,5,70,0,SURFACE
1,60.20351,0,20Apr2009,15910,GEO107,RED,13,1.71,T,5,70,0,DIP
1,59.46186,0,20Apr2009,15911,GEO107,RED,9,-1.4,T,5,70,0,SURFACE
1,57.56521,0,20Apr2009,15913,GEO107,YEL,19,0.94,T,5,70,0,XLEVEL
1,57.50475,0,20Apr2009,15914,GEO107,YEL,24,0.98,T,5,70,0,XLEVEL
1,55.87267,0,20Apr2009,15915,GEO107,YEL,21,-0.97,T,5,70,0,XLEVEL
1,55.22855,0,20Apr2009,15916,GEO107,YEL,13,0.91,T,5,70,0,XLEVEL
1,54.80608,0,20Apr2009,15917,GEO107,YEL,10,1.45,T,5,70,0,DIP
1,54.80283,0,20Apr2009,15918,GEO107,RED,14,-1.6,T,5,70,0,SURFACE
1,54.80283,0,20Apr2009,15919,GEO107,RED,12,-1.56,T,5,70,0,SURFACE
1,54.79901,0,20Apr2009,15920,GEO107,RED,4,1.83,T,5,70,0,DIP
1,54.78984,0,20Apr2009,15921,GEO107,YEL,2,-1.01,T,5,70,0,SURFACE
1,53.48728,0,20Apr2009,15923,GEO107,YEL,4,-1.14,T,5,70,0,SURFACE
1,53.48747,0,20Apr2009,15925,GEO107,RED,10,-1.24,T,5,70,0,XLEVEL
1,53.03552,0,20Apr2009,15926,GEO107,YEL,5,-1.07,T,5,70,0,SURFACE
1,53.03571,0,20Apr2009,15927,GEO107,RED,12,-1.46,T,5,70,0,SURFACE
1,53.03248,0,20Apr2009,15928,GEO107,RED,9,1.66,T,5,70,0,DIP
1,52.76752,0,20Apr2009,15929,GEO107,RED,17,1.64,T,5,70,0,DIP
1,52.76467,0,20Apr2009,15931,GEO107,RED,13,-1.4,T,5,70,0,SURFACE
1,52.61633,0,20Apr2009,15932,GEO107,YEL,6,1.36,T,5,70,0,DIP
1,52.61348,0,20Apr2009,15933,GEO107,RED,6,-1.28,T,5,70,0,SURFACE
1,52.53428,0,20Apr2009,15934,GEO107,YEL,19,0.98,T,5,70,0,XLEVEL
1,51.89791,0,20Apr2009,15935,GEO107,YEL,5,1.27,T,5,70,0,DIP
1,51.89491,0,20Apr2009,15936,GEO107,YEL,7,-1.09,T,5,70,0,SURFACE
1,50.86588,0,20Apr2009,15937,GEO107,YEL,8,-1.19,T,5,70,0,SURFACE
1,50.83558,0,20Apr2009,15938,GEO107,YEL,9,1.34,T,5,70,0,DIP
1,50.83277,0,20Apr2009,15939,GEO107,YEL,9,-1.08,T,5,70,0,SURFACE
1,50.83202,0,20Apr2009,15940,GEO107,YEL,13,-1.16,T,5,70,0,SURFACE
1,50.82174,0,20Apr2009,15941,GEO107,RED,7,1.51,T,5,70,0,DIP
1,50.81856,0,20Apr2009,15942,GEO107,YEL,14,-1.24,T,5,70,0,SURFACE
1,50.81837,0,20Apr2009,15943,GEO107,YEL,16,-1.2,T,5,70,0,SURFACE
1,50.8092,0,20Apr2009,15944,GEO107,YEL,12,1.41,T,5,70,0,DIP
1,50.8064,0,20Apr2009,15946,GEO107,RED,7,-1.34,T,5,70,0,SURFACE
1,41.79464,0,20Apr2009,15963,GEO107,YEL,5,1.28,T,5,70,0,DIP
1,41.11968,0,20Apr2009,15964,GEO107,RED,31,1.41,T,4,55,0,XLEVEL
1,41.1174,0,20Apr2009,15965,GEO107,YEL,24,1.25,T,4,55,0,XLEVEL
1,52.74017,0,04May2009,18193,GEO107,YEL,11,-1.16,T,5,70,0,SURFACE
1,52.74321,0,04May2009,18194,GEO107,YEL,12,1.44,T,5,70,0,DIP
1,52.78481,0,04May2009,18195,GEO107,YEL,6,-0.88,T,5,70,0,XLEVEL
1,53.01234,0,04May2009,18196,GEO107,YEL,5,1.31,T,5,70,0,DIP
1,53.01538,0,04May2009,18197,GEO107,YEL,10,-1.23,T,5,70,0,SURFACE
1,53.46944,0,04May2009,18199,GEO107,YEL,2,-0.91,T,5,70,0,XLEVEL
1,54.77493,0,04May2009,18200,GEO107,RED,12,1.76,T,5,70,0,DIP
1,54.77799,0,04May2009,18201,GEO107,RED,13,-1.48,T,5,70,0,SURFACE
1,54.77799,0,04May2009,18202,GEO107,RED,10,-1.36,T,5,70,0,SURFACE
1,55.73503,0,04May2009,18203,GEO107,YEL,24,-0.99,T,5,70,0,XLEVEL
1,55.85265,0,04May2009,18204,GEO107,YEL,38,-0.96,T,5,70,0,XLEVEL
1,55.8759,0,04May2009,18205,GEO107,YEL,8,-1.07,T,5,70,0,SURFACE
1,57.48745,0,04May2009,18207,GEO107,RED,19,1.04,T,5,70,0,XLEVEL
1,57.48821,0,04May2009,18208,GEO107,YEL,13,1,T,5,70,0,XLEVEL
1,57.56768,0,04May2009,18210,GEO107,YEL,5,0.88,T,5,70,0,XLEVEL
1,60.18202,0,04May2009,18212,GEO107,RED,11,1.53,T,5,70,0,DIP
1,60.43716,0,04May2009,18213,GEO107,YEL,5,-1.05,T,5,70,0,SURFACE
1,63.03132,0,04May2009,18215,GEO107,YEL,3,-0.87,T,5,70,0,XLEVEL
1,64.69189,0,04May2009,18216,GEO107,YEL,10,-1.13,T,5,70,0,SURFACE
1,64.69189,0,04May2009,18217,GEO107,YEL,8,-0.89,T,5,70,0,XLEVEL
1,66.18273,0,04May2009,18218,GEO107,YEL,4,1.3,T,5,70,0,DIP
1,66.18552,0,04May2009,18219,GEO107,YEL,4,-1.03,T,5,70,0,SURFACE
1,66.18571,0,04May2009,18220,GEO107,YEL,5,-1.09,T,5,70,0,SURFACE
1,66.99548,0,04May2009,18222,GEO107,YEL,18,0.93,T,5,70,0,XLEVEL
1,67.49509,0,04May2009,18224,GEO107,RED,7,1.04,T,5,70,0,XLEVEL
1,67.74462,0,04May2009,18226,GEO107,YEL,19,-1,T,5,70,0,XLEVEL
1,69.72781,0,04May2009,18227,GEO107,YEL,7,-0.91,T,5,70,0,XLEVEL
1,71.02702,0,04May2009,18229,GEO107,RED,6,-1.29,T,5,70,0,SURFACE
1,71.03004,0,04May2009,18230,GEO107,YEL,6,1.34,T,5,70,0,DIP
1,75.16144,0,04May2009,18239,GEO107,YEL,2,-0.91,T,5,70,0,XLEVEL
1,75.47904,0,04May2009,18240,GEO107,YEL,4,-1.08,C,5,70,0,SURFACE
1,76.27274,0,04May2009,18242,GEO107,YEL,4,-1.03,T,5,70,0,SURFACE
1,76.27484,0,04May2009,18244,GEO107,YEL,8,1.41,T,5,70,0,DIP
1,76.40435,0,04May2009,18245,GEO107,YEL,7,-1.15,T,5,70,0,SURFACE
1,76.67938,0,04May2009,18248,GEO107,RED,6,1.58,T,5,70,0,DIP
1,76.68224,0,04May2009,18250,GEO107,RED,6,-1.39,T,5,70,0,SURFACE
1,76.6851,0,04May2009,18251,GEO107,YEL,13,-1.23,T,5,70,0,SURFACE
1,79.63199,0,04May2009,18252,GEO107,YEL,6,1.28,T,5,70,0,DIP
1,86.06286,0,04May2009,18256,GEO107,YEL,23,-0.91,T,5,70,0,XLEVEL
1,87.48429,0,04May2009,18259,GEO107,RED,5,1.23,T,5,70,0,XLEVEL
1,89.94267,0,04May2009,18260,GEO107,YEL,5,-1.08,T,5,70,0,SURFACE
1,95.40023,0,04May2009,18262,GEO107,YEL,4,1.52,T,4,60,0,DIP
1,98.32104,0,04May2009,18264,GEO107,YEL,7,1.69,T,4,60,0,DIP
1,100.25945,0,04May2009,18265,GEO107,YEL,8,1.2,T,4,60,0,XLEVEL
1,102.15321,0,04May2009,18267,GEO107,RED,14,1.96,T,4,60,0,DIP
1,102.58544,0,04May2009,18268,GEO107,YEL,9,1.72,T,4,60,0,DIP
1,102.59248,0,04May2009,18269,GEO107,RED,3,1.8,T,4,60,0,DIP
