YEAR,MONTH,LINE_SEG_NBR,TRACK_SDTK_NBR,MILEPOST_START,MILEPOST_END,TOT_CAR_EAST,TOT_CAR_WEST,TOT_TRN_EAST,TOT_TRN_WEST,TOT_DFLT_MGT
2007, 7,2,0,54.910,60.218,0,0,0,0,5.818100
2007, 7,2,0,60.218,61.962,0,0,0,0,5.817900
2007, 7,2,0,61.962,73.362,0,0,0,0,5.817500
2007, 7,2,0,73.362,75.224,0,0,0,0,5.807800
2007, 7,2,0,75.224,86.504,0,0,0,0,5.793800
2007, 7,2,0,86.504,89.111,0,0,0,0,5.776600
2007, 7,2,0,89.111,97.421,0,0,0,0,5.764700
2007, 7,2,0,97.421,99.287,0,0,0,0,5.748600
2007, 7,2,0,99.287,104.581,0,0,0,0,5.742200
2007, 7,2,0,14.078,21.585,0,0,0,0,5.901300
2007, 7,2,0,21.585,22.756,0,0,0,0,5.901300
2007, 7,2,0,22.756,22.790,0,0,0,0,5.901300
2007, 7,2,0,22.790,37.957,0,0,0,0,5.822700
2007, 7,2,1,121.090,124.774,0,0,0,0,2.864400
2007, 7,2,2,121.090,124.774,0,0,0,0,2.864400
2007, 7,2,0,124.774,132.556,0,0,0,0,5.728900
2007, 7,2,0,132.556,135.574,0,0,0,0,5.734700
2007, 7,2,0,135.574,145.500,0,0,0,0,5.736200
2007, 7,2,0,145.500,147.130,0,0,0,0,5.736200
2007, 7,2,0,147.130,147.961,0,0,0,0,5.685600
2007, 7,2,0,147.961,158.939,0,0,0,0,5.685600
2007, 7,2,0,158.939,159.300,0,0,0,0,5.685600
2007, 7,2,0,159.300,160.665,0,0,0,0,5.666600
2007, 7,2,0,160.665,172.048,0,0,0,0,5.666600
2007, 7,2,0,172.048,173.767,0,0,0,0,5.664300
2007, 7,2,1,104.581,120.605,0,0,0,0,2.871100
2007, 7,2,2,104.581,120.605,0,0,0,0,2.871100
2007, 7,2,1,120.605,121.090,0,0,0,0,2.871100
2007, 7,2,2,120.605,121.090,0,0,0,0,2.871100
2007, 7,2,0,194.386,205.339,0,0,0,0,5.648700
2007, 7,2,0,205.339,207.167,0,0,0,0,5.650800
2007, 7,2,0,207.167,220.856,0,0,0,0,5.660200
2007, 7,2,0,220.856,222.617,0,0,0,0,5.661300
2007, 7,2,0,222.617,226.666,0,0,0,0,5.673300
2007, 7,2,0,226.666,229.372,0,0,0,0,5.678900
2007, 7,2,0,229.372,237.805,0,0,0,0,5.678100
2007, 7,2,0,237.805,239.855,0,0,0,0,5.678000
2007, 7,2,0,239.855,251.412,0,0,0,0,5.678000
2007, 7,2,0,251.412,253.187,0,0,0,0,5.676900
2007, 7,2,0,253.187,262.629,0,0,0,0,5.676700
2007, 7,2,0,262.629,264.401,0,0,0,0,5.676700
2007, 7,2,0,173.767,178.774,0,0,0,0,5.648700
2007, 7,2,0,178.774,180.483,0,0,0,0,5.648700
2007, 7,2,0,180.483,191.757,0,0,0,0,5.648700
2007, 7,2,0,191.757,194.386,0,0,0,0,5.648700
2007, 7,2,0,278.175,287.974,0,0,0,0,5.694500
2007, 7,2,0,287.974,289.710,0,0,0,0,5.697200
2007, 7,2,0,289.710,302.303,0,0,0,0,5.712500
2007, 7,2,0,302.303,304.935,0,0,0,0,5.721200
2007, 7,2,0,304.935,316.286,0,0,0,0,5.728700
2007, 7,2,0,316.286,318.384,0,0,0,0,5.728900
2007, 7,2,0,318.384,329.060,0,0,0,0,5.728900
2007, 7,2,0,329.060,330.776,0,0,0,0,5.725800
2007, 7,2,0,330.776,341.733,0,0,0,0,5.721500
2007, 7,2,0,341.733,343.502,0,0,0,0,5.721700
2007, 7,2,0,343.502,352.111,0,0,0,0,5.722900
2007, 7,2,0,352.111,354.346,0,0,0,0,5.726700
2007, 7,2,0,264.401,275.827,0,0,0,0,5.676700
2007, 7,2,1,275.827,277.269,0,0,0,0,2.838300
2007, 7,2,2,275.827,277.269,0,0,0,0,2.838300
2007, 7,2,0,277.269,278.175,0,0,0,0,5.689700
2007, 7,2,0,376.061,386.656,0,0,0,0,5.727000
2007, 7,2,0,386.656,388.242,0,0,0,0,5.735300
2007, 7,2,0,388.242,398.050,0,0,0,0,5.753900
2007, 7,2,0,398.050,400.154,0,0,0,0,5.757500
2007, 7,2,0,400.154,407.998,0,0,0,0,5.766400
2007, 7,2,0,407.998,408.667,0,0,0,0,5.766400
2007, 7,2,0,408.667,416.595,0,0,0,0,5.745300
2007, 7,2,0,416.595,418.680,0,0,0,0,5.745100
2007, 7,2,0,418.680,427.346,0,0,0,0,5.745200
2007, 7,2,0,427.346,429.248,0,0,0,0,5.745200
2007, 7,2,0,429.248,431.908,0,0,0,0,5.808600
2007, 7,2,1,431.908,434.000,0,0,0,0,2.930900
2007, 7,2,0,354.346,359.249,0,0,0,0,5.726900
2007, 7,2,0,359.249,360.860,0,0,0,0,5.726900
2007, 7,2,0,374.262,376.061,0,0,0,0,5.726900
2007, 7,2,2,431.908,434.000,0,0,0,0,2.930900
2007, 8,4,0,180.110,182.550,0,0,0,0,7.778800
2007, 8,4,0,4.100,5.200,0,0,0,0,1.604400
2007, 8,4,0,5.200,6.300,0,0,0,0,1.604400
2007, 8,4,0,9.000,10.230,0,0,0,0,1.604400
2007, 8,4,0,10.230,11.420,0,0,0,0,1.587900
2007, 8,4,0,11.420,12.000,0,0,0,0,1.557700
2007, 8,4,0,12.000,18.000,0,0,0,0,1.557700
2007, 8,4,0,18.000,24.220,0,0,0,0,1.557700
2007, 8,4,1,24.500,27.000,0,0,0,0,0.916600
2007, 8,4,2,24.500,27.000,0,0,0,0,0.916600
2007, 8,4,1,27.000,27.169,0,0,0,0,0.916600
2007, 8,4,2,27.000,27.169,0,0,0,0,0.916600
2007, 8,4,0,27.169,29.825,0,0,0,0,2.093200
2007, 8,4,0,29.825,33.770,0,0,0,0,2.396900
2007, 8,4,0,33.770,36.180,0,0,0,0,2.393800
2007, 8,4,0,36.180,43.000,0,0,0,0,2.360100
2007, 8,4,0,43.000,44.770,0,0,0,0,2.426900
2007, 8,4,0,6.300,8.000,0,0,0,0,1.604400
2007, 8,4,0,8.000,9.000,0,0,0,0,1.604400
2007, 8,4,0,54.860,57.129,0,0,0,0,4.024000
2007, 8,4,0,57.129,63.719,0,0,0,0,4.025000
2007, 8,4,0,63.719,66.290,0,0,0,0,4.759000
2007, 8,4,0,66.290,79.679,0,0,0,0,6.171600
2007, 8,4,0,79.679,81.995,0,0,0,0,6.172000
2007, 8,4,0,81.995,94.360,0,0,0,0,6.152000
2007, 8,4,0,92.928,94.360,0,0,0,0,6.137600
2007, 8,4,0,94.360,94.600,0,0,0,0,6.137600
2007, 8,4,0,94.600,106.440,0,0,0,0,6.871200
2007, 8,4,0,104.561,106.440,0,0,0,0,6.865600
2007, 8,4,0,106.440,111.520,0,0,0,0,6.820600
2007, 8,4,0,110.170,111.520,0,0,0,0,6.820600
2007, 8,4,0,111.520,120.000,0,0,0,0,6.820600
2007, 8,4,0,120.000,125.870,0,0,0,0,6.834700
2007, 8,4,0,44.770,50.400,0,0,0,0,2.426900
2007, 8,4,0,50.400,54.860,0,0,0,0,3.726700
2007, 8,4,0,131.570,140.640,0,0,0,0,6.844600
2007, 8,4,0,133.850,141.630,0,0,0,0,6.874000
2007, 8,4,0,140.640,142.830,0,0,0,0,7.496000
2007, 8,4,0,141.630,150.810,0,0,0,0,7.842300
2007, 8,4,0,150.810,153.000,0,0,0,0,7.841400
2007, 8,4,0,153.000,157.720,0,0,0,0,7.841200
2007, 8,4,0,157.720,159.985,0,0,0,0,7.796400
2007, 8,4,0,159.985,164.810,0,0,0,0,7.794800
2007, 8,4,0,164.810,166.970,0,0,0,0,7.785400
2007, 8,4,0,166.970,174.544,0,0,0,0,7.777600
2007, 8,4,0,174.544,176.520,0,0,0,0,7.781600
2007, 8,4,0,176.520,180.110,0,0,0,0,7.781600
2007, 8,4,0,486.180,487.985,0,0,0,0,4.425900
2007, 8,4,0,182.550,187.900,0,0,0,0,7.776300
2007, 8,4,0,122.240,131.570,0,0,0,0,6.840700
2007, 8,4,0,125.870,133.850,0,0,0,0,6.844400
2007, 8,4,0,194.790,197.130,0,0,0,0,7.764200
2007, 8,4,0,197.130,203.960,0,0,0,0,7.748200
2007, 8,4,0,203.960,206.220,0,0,0,0,7.748200
2007, 8,4,0,206.220,213.120,0,0,0,0,7.748400
2007, 8,4,0,213.120,214.910,0,0,0,0,7.749700
2007, 8,4,1,214.910,216.952,0,0,0,0,1.491700
2007, 8,4,3,214.910,216.958,0,0,0,0,1.494900
2007, 8,4,2,215.001,216.952,0,0,0,0,1.380600
2007, 8,4,4,215.001,216.958,0,0,0,0,1.384300
2007, 8,4,5,215.103,216.849,0,0,0,0,1.315200
2007, 8,4,6,215.194,216.780,0,0,0,0,1.291600
2007, 8,4,1,216.952,217.400,0,0,0,0,3.857500
2007, 8,4,2,216.958,217.400,0,0,0,0,3.874800
2007, 8,4,1,217.400,217.900,0,0,0,0,3.965400
2007, 8,4,0,187.900,190.090,0,0,0,0,7.779000
2007, 8,4,0,190.090,194.790,0,0,0,0,7.779200
2007, 8,4,2,217.900,218.022,0,0,0,0,3.942400
2007, 8,4,0,218.022,218.593,0,0,0,0,5.129600
2007, 8,4,0,218.593,220.218,0,0,0,0,5.129600
2007, 8,4,0,220.218,221.160,0,0,0,0,5.129600
2007, 8,4,0,221.160,225.170,0,0,0,0,5.129600
2007, 8,4,0,221.160,227.190,0,0,0,0,5.129100
2007, 8,4,0,225.170,233.250,0,0,0,0,5.128100
2007, 8,4,0,227.190,235.520,0,0,0,0,5.130500
2007, 8,4,0,233.250,241.110,0,0,0,0,5.137800
2007, 8,4,0,235.520,243.300,0,0,0,0,5.138200
2007, 8,4,0,241.110,253.530,0,0,0,0,5.123400
2007, 8,4,0,243.300,255.670,0,0,0,0,5.121300
2007, 8,4,0,253.530,268.580,0,0,0,0,5.129700
2007, 8,4,0,255.670,270.760,0,0,0,0,5.119600
2007, 8,4,2,217.400,217.900,0,0,0,0,3.965400
2007, 8,4,1,217.900,218.022,0,0,0,0,3.942400
2007, 8,4,0,279.580,287.540,0,0,0,0,5.051400
2007, 8,4,0,281.580,288.840,0,0,0,0,5.051000
2007, 8,4,0,287.540,292.790,0,0,0,0,5.050500
2007, 8,4,0,288.840,294.860,0,0,0,0,5.050500
2007, 8,4,0,292.790,302.430,0,0,0,0,5.050500
2007, 8,4,0,294.860,304.630,0,0,0,0,5.051100
2007, 8,4,0,302.430,309.690,0,0,0,0,5.055100
2007, 8,4,0,304.630,311.880,0,0,0,0,5.055900
2007, 8,4,0,309.690,314.600,0,0,0,0,5.055900
2007, 8,4,0,311.880,319.850,0,0,0,0,5.142500
2007, 8,4,0,314.600,317.500,0,0,0,0,5.055900
2007, 8,4,0,317.500,319.850,0,0,0,0,5.349800
2007, 8,4,0,319.850,321.420,0,0,0,0,5.349800
2007, 8,4,0,321.420,323.790,0,0,0,0,5.349800
2007, 8,4,0,268.580,279.580,0,0,0,0,5.053900
2007, 8,4,0,270.760,279.580,0,0,0,0,5.053300
2007, 8,4,0,332.580,334.240,0,0,0,0,5.354300
2007, 8,4,0,334.240,342.240,0,0,0,0,5.363900
2007, 8,4,0,342.240,343.510,0,0,0,0,5.350800
2007, 8,4,0,346.728,348.900,0,0,0,0,4.239100
2007, 8,4,0,348.900,349.988,0,0,0,0,6.848200
2007, 8,4,0,349.988,351.290,0,0,0,0,6.848200
2007, 8,4,0,351.290,354.410,0,0,0,0,6.702100
2007, 8,4,0,354.410,354.820,0,0,0,0,5.954700
2007, 8,4,0,354.820,355.590,0,0,0,0,5.954700
2007, 8,4,0,355.590,358.370,0,0,0,0,6.393100
2007, 8,4,0,358.370,360.772,0,0,0,0,6.395000
2007, 8,4,1,360.772,362.200,0,0,0,0,3.200300
2007, 8,4,2,360.772,362.400,0,0,0,0,3.200300
2007, 8,4,1,362.200,362.450,0,0,0,0,3.200600
2007, 8,4,0,323.790,325.500,0,0,0,0,5.349800
2007, 8,4,0,325.500,332.580,0,0,0,0,5.349800
2007, 8,4,2,362.480,368.560,0,0,0,0,2.538400
2007, 8,4,1,364.960,365.000,0,0,0,0,2.184000
2007, 8,4,1,365.000,366.300,0,0,0,0,2.184000
2007, 8,4,1,366.300,368.560,0,0,0,0,2.184000
2007, 8,4,0,368.560,370.030,0,0,0,0,4.368100
2007, 8,4,0,370.030,371.450,0,0,0,0,4.369500
2007, 8,4,0,371.450,376.560,0,0,0,0,4.370500
2007, 8,4,0,376.560,378.280,0,0,0,0,4.379700
2007, 8,4,0,378.280,385.690,0,0,0,0,4.386600
2007, 8,4,0,385.690,386.890,0,0,0,0,4.417500
2007, 8,4,0,386.813,388.527,0,0,0,0,4.428400
2007, 8,4,0,386.890,399.870,0,0,0,0,4.428400
2007, 8,4,0,388.527,401.560,0,0,0,0,4.428700
2007, 8,4,0,399.870,410.630,0,0,0,0,4.432600
2007, 8,4,2,362.400,364.430,0,0,0,0,3.200600
2007, 8,4,1,362.450,364.960,0,0,0,0,3.054700
2007, 8,4,0,411.360,413.570,0,0,0,0,4.476700
2007, 8,4,0,412.660,422.760,0,0,0,0,4.476700
2007, 8,4,0,413.570,424.433,0,0,0,0,4.477000
2007, 8,4,0,422.760,432.260,0,0,0,0,4.479300
2007, 8,4,0,424.433,434.295,0,0,0,0,4.479400
2007, 8,4,0,432.260,441.690,0,0,0,0,4.479400
2007, 8,4,0,434.295,443.033,0,0,0,0,4.479400
2007, 8,4,0,441.690,449.755,0,0,0,0,4.479400
2007, 8,4,1,449.755,451.061,0,0,0,0,2.215800
2007, 8,4,2,449.755,451.061,0,0,0,0,2.215800
2007, 8,4,0,451.061,459.430,0,0,0,0,4.385200
2007, 8,4,0,459.430,461.167,0,0,0,0,4.387600
2007, 8,4,0,461.167,468.610,0,0,0,0,4.390200
2007, 8,4,0,468.610,470.394,0,0,0,0,4.391900
2007, 8,4,0,401.560,411.360,0,0,0,0,4.433200
2007, 8,4,0,410.630,412.660,0,0,0,0,4.462200
2007, 8,4,0,478.814,486.180,0,0,0,0,4.425900
2007, 8,4,0,487.985,493.640,0,0,0,0,4.414600
2007, 8,4,0,493.640,495.241,0,0,0,0,4.414400
2007, 8,4,0,495.241,501.220,0,0,0,0,4.403000
2007, 8,4,0,501.220,502.918,0,0,0,0,4.402200
2007, 8,4,0,502.918,509.620,0,0,0,0,4.402100
2007, 8,4,0,509.620,511.330,0,0,0,0,4.405300
2007, 8,4,0,511.330,516.310,0,0,0,0,4.407000
2007, 8,4,0,470.394,476.950,0,0,0,0,4.394200
2007, 8,4,0,476.950,478.814,0,0,0,0,4.408000
2007, 8,2,0,229.372,237.805,0,0,0,0,5.985000
2007, 8,1,0,0.871,3.900,0,0,0,0,0.003800
2007, 8,1,0,3.900,12.420,0,0,0,0,0.003800
2007, 8,1,0,12.420,22.870,0,0,0,0,0.001300
2007, 8,1,0,22.870,28.940,0,0,0,0,0.001400
2007, 8,1,0,28.940,31.952,0,0,0,0,0.001400
2007, 8,1,0,31.952,40.667,0,0,0,0,0.001400
2007, 8,1,0,40.971,42.980,0,0,0,0,5.506000
2007, 8,1,0,42.980,51.876,0,0,0,0,5.506000
2007, 8,1,0,51.876,53.300,0,0,0,0,5.506000
2007, 8,1,0,53.300,59.452,0,0,0,0,5.506200
2007, 8,1,0,59.452,61.344,0,0,0,0,5.506100
2007, 8,1,0,61.344,72.788,0,0,0,0,5.506100
2007, 8,1,0,72.788,74.774,0,0,0,0,5.506200
2007, 8,1,0,74.774,85.484,0,0,0,0,5.506300
2007, 8,1,0,85.484,87.484,0,0,0,0,5.509600
2007, 8,1,0,87.484,98.152,0,0,0,0,5.512200
2007, 8,1,0,98.152,100.146,0,0,0,0,5.510800
2007, 8,1,0,100.146,111.417,0,0,0,0,5.494300
2007, 8,1,0,111.417,113.227,0,0,0,0,5.484300
2007, 8,1,0,113.227,124.328,0,0,0,0,5.484300
2007, 8,1,0,124.328,126.656,0,0,0,0,5.496200
2007, 8,1,0,126.656,136.191,0,0,0,0,5.496200
2007, 8,1,0,136.191,137.977,0,0,0,0,5.494700
2007, 8,1,0,137.977,149.042,0,0,0,0,5.494300
2007, 8,1,0,149.042,150.938,0,0,0,0,5.494600
2007, 8,1,0,150.938,160.658,0,0,0,0,5.494600
2007, 8,1,0,160.658,162.550,0,0,0,0,5.498200
2007, 8,1,0,162.550,176.178,0,0,0,0,5.503000
2007, 8,1,0,176.178,178.191,0,0,0,0,5.503000
2007, 8,1,0,178.191,185.745,0,0,0,0,5.503000
2007, 8,1,0,185.745,187.703,0,0,0,0,5.503400
2007, 8,1,0,187.703,198.924,0,0,0,0,5.503900
2007, 8,1,0,198.924,200.821,0,0,0,0,5.497800
2007, 8,1,0,200.821,210.805,0,0,0,0,5.494600
2007, 8,1,0,210.805,212.848,0,0,0,0,5.495200
2007, 8,1,0,212.848,226.000,0,0,0,0,5.495600
2007, 8,2,1,0.400,0.800,0,0,0,0,3.072600
2007, 8,2,2,0.400,0.800,0,0,0,0,3.072600
2007, 8,2,1,0.460,4.620,0,0,0,0,3.072600
2007, 8,2,2,0.460,4.620,0,0,0,0,3.072600
2007, 8,2,0,4.620,5.809,0,0,0,0,6.145200
2007, 8,2,1,5.809,14.078,0,0,0,0,3.072600
2007, 8,2,2,5.809,14.078,0,0,0,0,3.072600
2007, 8,2,0,14.078,21.585,0,0,0,0,6.145600
2007, 8,2,0,21.585,22.756,0,0,0,0,6.145600
2007, 8,2,0,22.756,29.700,0,0,0,0,6.063100
2007, 8,2,0,22.756,37.957,0,0,0,0,6.062700
2007, 8,2,0,37.957,39.953,0,0,0,0,6.062500
2007, 8,2,0,39.953,52.327,0,0,0,0,6.062500
2007, 8,2,0,52.327,54.910,0,0,0,0,6.064200
2007, 8,2,0,54.910,60.218,0,0,0,0,6.069300
2007, 8,2,0,60.218,61.962,0,0,0,0,6.070300
2007, 8,2,0,61.962,73.362,0,0,0,0,6.073900
2007, 8,2,0,73.362,75.224,0,0,0,0,6.078600
2007, 8,2,0,75.224,86.504,0,0,0,0,6.069900
2007, 8,2,0,86.504,89.111,0,0,0,0,6.057500
2007, 8,2,0,89.111,97.421,0,0,0,0,6.029800
2007, 8,2,0,97.421,99.287,0,0,0,0,5.996200
2007, 8,2,0,99.287,104.581,0,0,0,0,6.001300
2007, 8,2,1,104.581,120.605,0,0,0,0,3.000600
2007, 8,2,2,104.581,120.605,0,0,0,0,3.000600
2007, 8,2,1,120.605,124.500,0,0,0,0,2.988900
2007, 8,2,2,120.605,121.090,0,0,0,0,3.000600
2007, 8,2,2,121.090,124.774,0,0,0,0,2.987300
2007, 8,2,0,124.774,132.556,0,0,0,0,5.974700
2007, 8,2,0,132.556,135.574,0,0,0,0,5.966600
2007, 8,2,0,135.574,145.500,0,0,0,0,5.964600
2007, 8,2,0,145.500,147.961,0,0,0,0,5.934800
2007, 8,2,0,147.961,158.939,0,0,0,0,5.876600
2007, 8,2,0,158.939,159.300,0,0,0,0,5.876600
2007, 8,2,0,159.300,160.665,0,0,0,0,5.865900
2007, 8,2,0,160.665,172.048,0,0,0,0,5.865900
2007, 8,2,0,172.048,173.767,0,0,0,0,5.863800
2007, 8,2,0,173.767,178.774,0,0,0,0,5.849600
2007, 8,2,0,178.774,180.483,0,0,0,0,5.849400
2007, 8,2,0,180.483,191.757,0,0,0,0,5.849400
2007, 8,2,0,191.757,194.386,0,0,0,0,5.847700
2007, 8,2,0,194.386,205.339,0,0,0,0,5.846700
2007, 8,2,0,205.339,207.167,0,0,0,0,5.846100
2007, 8,2,0,207.167,220.856,0,0,0,0,5.843900
2007, 8,2,0,220.856,222.617,0,0,0,0,5.861700
2007, 8,2,0,222.617,226.666,0,0,0,0,5.942400
2007, 8,2,0,226.666,229.372,0,0,0,0,5.977400
2007, 8,2,0,237.805,239.855,0,0,0,0,5.984900
2007, 8,2,0,239.855,251.412,0,0,0,0,5.984900
2007, 8,2,0,251.412,253.187,0,0,0,0,5.984500
2007, 8,2,0,253.187,262.629,0,0,0,0,5.984400
2007, 8,2,0,262.629,264.401,0,0,0,0,5.984400
2007, 8,2,0,264.401,275.827,0,0,0,0,5.984400
2007, 8,2,1,275.827,277.269,0,0,0,0,2.992200
2007, 8,2,2,275.827,277.269,0,0,0,0,2.992200
2007, 8,2,0,277.269,278.175,0,0,0,0,6.013000
2007, 8,2,0,278.175,287.974,0,0,0,0,6.023400
2007, 8,2,0,287.974,289.710,0,0,0,0,6.022400
2007, 8,2,0,289.710,302.303,0,0,0,0,6.018200
2007, 8,2,0,302.303,304.935,0,0,0,0,6.010800
2007, 8,2,0,304.935,316.286,0,0,0,0,6.004300
2007, 8,2,0,316.286,318.384,0,0,0,0,6.004300
2007, 8,2,0,318.384,329.060,0,0,0,0,6.004300
2007, 8,2,0,329.060,330.776,0,0,0,0,6.008400
2007, 8,2,0,330.776,341.733,0,0,0,0,6.014300
2007, 8,2,0,341.733,343.502,0,0,0,0,6.015000
2007, 8,2,0,343.502,352.111,0,0,0,0,6.018000
2007, 8,2,0,352.111,354.346,0,0,0,0,6.014200
2007, 8,2,0,354.346,359.249,0,0,0,0,6.014100
2007, 8,2,0,359.249,360.860,0,0,0,0,6.014000
2007, 8,2,0,360.860,374.262,0,0,0,0,6.013900
2007, 8,2,0,374.262,376.061,0,0,0,0,6.012600
2007, 8,2,0,376.061,386.656,0,0,0,0,5.997200
2007, 8,2,0,386.656,388.242,0,0,0,0,6.016800
2007, 8,2,0,388.242,398.050,0,0,0,0,6.060700
2007, 8,2,0,398.050,400.154,0,0,0,0,6.062200
2007, 8,2,0,400.154,407.998,0,0,0,0,6.066000
2007, 8,2,0,407.998,408.667,0,0,0,0,6.066000
2007, 8,2,0,408.667,416.595,0,0,0,0,6.046600
2007, 8,2,0,416.595,418.680,0,0,0,0,6.046300
2007, 8,2,0,418.680,427.346,0,0,0,0,6.046300
2007, 8,2,0,427.346,429.248,0,0,0,0,6.046300
2007, 8,2,0,429.248,431.908,0,0,0,0,6.103100
2007, 8,2,1,431.908,434.000,0,0,0,0,3.075300
2007, 8,2,2,431.908,434.000,0,0,0,0,3.075300
2007, 8,3,1,388.764,405.555,0,0,0,0,4.650300
2007, 8,3,1,4.506,7.300,0,0,0,0,1.669700
2007, 8,3,2,4.506,7.300,0,0,0,0,1.669700
2007, 8,3,1,7.300,12.900,0,0,0,0,1.669900
2007, 8,3,2,7.300,12.900,0,0,0,0,1.669900
2007, 8,3,1,12.900,14.400,0,0,0,0,2.718900
2007, 8,3,2,12.900,14.400,0,0,0,0,2.718900
2007, 8,3,1,14.400,15.100,0,0,0,0,2.782300
2007, 8,3,2,14.400,15.100,0,0,0,0,2.782300
2007, 8,3,1,15.100,15.500,0,0,0,0,2.807700
2007, 8,3,2,15.100,17.600,0,0,0,0,2.999100
2007, 8,3,1,15.500,17.300,0,0,0,0,2.940600
2007, 8,3,1,17.300,17.600,0,0,0,0,3.605500
2007, 8,3,1,17.600,18.700,0,0,0,0,3.605500
2007, 8,3,2,17.600,29.300,0,0,0,0,3.585000
2007, 8,3,1,18.700,29.300,0,0,0,0,3.582800
2007, 8,3,1,29.300,36.100,0,0,0,0,3.583100
2007, 8,3,2,29.300,36.200,0,0,0,0,3.583300
2007, 8,3,1,36.100,37.100,0,0,0,0,4.211800
2007, 8,3,2,36.200,37.100,0,0,0,0,4.279800
2007, 8,3,1,37.100,46.000,0,0,0,0,4.142000
2007, 8,3,2,37.100,41.500,0,0,0,0,4.147500
2007, 8,3,2,41.500,46.000,0,0,0,0,4.136700
2007, 8,3,1,46.000,48.270,0,0,0,0,0.745300
2007, 8,3,2,46.000,48.270,0,0,0,0,0.745300
2007, 8,3,1,48.270,57.200,0,0,0,0,4.374100
2007, 8,3,2,48.270,49.600,0,0,0,0,4.401800
2007, 8,3,2,49.600,57.200,0,0,0,0,4.369200
2007, 8,3,1,57.200,70.800,0,0,0,0,4.344900
2007, 8,3,2,57.200,70.800,0,0,0,0,4.344900
2007, 8,3,1,70.800,84.400,0,0,0,0,4.354000
2007, 8,3,2,70.800,84.400,0,0,0,0,4.354000
2007, 8,3,1,84.400,87.100,0,0,0,0,4.377000
2007, 8,3,2,84.400,87.100,0,0,0,0,4.377000
2007, 8,3,1,87.100,89.800,0,0,0,0,4.377000
2007, 8,3,2,87.100,89.800,0,0,0,0,4.377000
2007, 8,3,1,89.800,90.100,0,0,0,0,4.377000
2007, 8,3,2,89.800,90.100,0,0,0,0,4.377000
2007, 8,3,1,90.100,91.500,0,0,0,0,4.589700
2007, 8,3,2,90.100,91.500,0,0,0,0,4.589700
2007, 8,3,1,91.500,95.800,0,0,0,0,4.589700
2007, 8,3,2,91.500,95.800,0,0,0,0,4.589700
2007, 8,3,1,95.800,109.900,0,0,0,0,4.612800
2007, 8,3,2,95.800,109.900,0,0,0,0,4.612800
2007, 8,3,1,109.900,129.100,0,0,0,0,4.687100
2007, 8,3,2,109.900,129.100,0,0,0,0,4.687100
2007, 8,3,1,129.100,131.978,0,0,0,0,4.687800
2007, 8,3,2,129.100,131.978,0,0,0,0,4.687800
2007, 8,3,1,131.978,138.100,0,0,0,0,4.688200
2007, 8,3,2,131.978,138.100,0,0,0,0,4.688200
2007, 8,3,1,138.100,158.400,0,0,0,0,4.693300
2007, 8,3,2,138.100,158.400,0,0,0,0,4.693300
2007, 8,3,1,158.400,173.700,0,0,0,0,4.696500
2007, 8,3,2,158.400,173.700,0,0,0,0,4.696500
2007, 8,3,1,173.700,177.500,0,0,0,0,4.697400
2007, 8,3,2,173.700,177.500,0,0,0,0,4.697400
2007, 8,3,1,177.500,180.000,0,0,0,0,4.697400
2007, 8,3,2,177.500,180.000,0,0,0,0,4.697400
2007, 8,3,1,180.000,184.402,0,0,0,0,4.696600
2007, 8,3,2,180.000,184.402,0,0,0,0,4.696600
2007, 8,3,1,184.402,185.000,0,0,0,0,3.114400
2007, 8,3,2,184.402,185.000,0,0,0,0,3.114400
2007, 8,3,1,185.000,191.900,0,0,0,0,4.591800
2007, 8,3,2,185.000,191.900,0,0,0,0,4.591800
2007, 8,3,1,191.900,208.900,0,0,0,0,4.594500
2007, 8,3,2,191.900,208.900,0,0,0,0,4.594500
2007, 8,3,1,208.900,218.900,0,0,0,0,4.593700
2007, 8,3,2,208.900,218.900,0,0,0,0,4.593700
2007, 8,3,1,218.900,230.700,0,0,0,0,4.598600
2007, 8,3,2,218.900,230.700,0,0,0,0,4.598600
2007, 8,3,1,230.700,234.000,0,0,0,0,4.604900
2007, 8,3,2,230.700,234.000,0,0,0,0,4.604900
2007, 8,3,1,234.000,236.297,0,0,0,0,4.601900
2007, 8,3,2,234.000,236.297,0,0,0,0,4.601900
2007, 8,3,1,236.297,246.200,0,0,0,0,4.601400
2007, 8,3,2,236.297,246.200,0,0,0,0,4.601400
2007, 8,3,1,246.200,263.000,0,0,0,0,4.601400
2007, 8,3,2,246.200,263.000,0,0,0,0,4.601400
2007, 8,3,1,263.000,264.800,0,0,0,0,4.616400
2007, 8,3,2,263.000,264.800,0,0,0,0,4.616400
2007, 8,3,1,264.800,276.800,0,0,0,0,4.616300
2007, 8,3,2,264.800,276.800,0,0,0,0,4.616300
2007, 8,3,1,276.800,290.000,0,0,0,0,4.616200
2007, 8,3,2,276.800,290.000,0,0,0,0,4.616200
2007, 8,3,1,290.000,292.000,0,0,0,0,4.634800
2007, 8,3,2,290.000,292.000,0,0,0,0,4.634800
2007, 8,3,1,292.000,313.160,0,0,0,0,4.634700
2007, 8,3,2,292.000,313.160,0,0,0,0,4.634700
2007, 8,3,1,313.160,329.300,0,0,0,0,4.634400
2007, 8,3,2,313.160,329.299,0,0,0,0,4.634400
2007, 8,3,2,329.299,330.900,0,0,0,0,4.642900
